== WUMPUS WORLD AGENT RESULT ==

Final score: 956
Gold collected: Yes
Total steps: 105

Action log:
Step  1: Pos (1, 0) - Action: MOVE            | Point: -1
Step 53: Pos (1, 4) - Action: TURN_RIGHT      | Point: -27
Step 54: Pos (0, 4) - Action: MOVE            | Point: -28
Step 55: Pos (0, 4) - Action: TURN_LEFT       | Point: -28
Step 56: Pos (0, 4) - Action: TURN_LEFT       | Point: -28
Step 57: Pos (1, 4) - Action: MOVE            | Point: -29
Step 58: Pos (1, 4) - Action: TURN_RIGHT      | Point: -29
Step 59: Pos (1, 3) - Action: MOVE            | Point: -30
Step 60: Pos (1, 3) - Action: TURN_RIGHT      | Point: -30
Step 61: Pos (0, 3) - Action: MOVE            | Point: -31
Step 62: Pos (0, 3) - Action: TURN_LEFT       | Point: -31
Step 63: Pos (0, 2) - Action: MOVE            | Point: -32
Step 64: Pos (0, 2) - Action: TURN_LEFT       | Point: -32
Step 65: Pos (0, 2) - Action: TURN_LEFT       | Point: -32
Step 66: Pos (0, 3) - Action: MOVE            | Point: -33
Step 67: Pos (0, 4) - Action: MOVE            | Point: -34
Step 68: Pos (0, 4) - Action: TURN_RIGHT      | Point: -34
Step 69: Pos (1, 4) - Action: MOVE            | Point: -35
Step 70: Pos (1, 4) - Action: TURN_LEFT       | Point: -35
Step 71: Pos (1, 5) - Action: MOVE            | Point: -36
Step 72: Pos (1, 6) - Action: MOVE            | Point: -37
Step 73: Pos (1, 6) - Action: TURN_LEFT       | Point: -37
Step 74: Pos (0, 6) - Action: MOVE            | Point: -38
Step 75: Pos (0, 6) - Action: TURN_LEFT       | Point: -38
Step 76: Pos (0, 6) - Action: TURN_LEFT       | Point: -38
Step 77: Pos (1, 6) - Action: MOVE            | Point: -39
Step 78: Pos (1, 6) - Action: TURN_LEFT       | Point: -39
Step 79: Pos (1, 7) - Action: MOVE            | Point: -40
Step 80: Pos (1, 7) - Action: TURN_RIGHT      | Point: -40
Step 81: Pos (2, 7) - Action: MOVE            | Point: -41
Step 82: Pos (3, 7) - Action: MOVE            | Point: -42
Step 83: Pos (3, 7) - Action: TURN_LEFT       | Point: -42
Step 84: Pos (3, 7) - Action: TURN_LEFT       | Point: -42
Step 85: Pos (2, 7) - Action: MOVE            | Point: -43
Step 86: Pos (2, 7) - Action: TURN_RIGHT      | Point: -43
Step 87: Pos (2, 8) - Action: MOVE            | Point: -44
Step 88: Pos (2, 8) - Action: GRAB            | Point: -34
Step 89: Pos (2, 8) - Action: TURN_LEFT       | Point: -34
Step 90: Pos (2, 8) - Action: TURN_LEFT       | Point: -34
Step 91: Pos (2, 7) - Action: MOVE            | Point: -35
Step 92: Pos (2, 7) - Action: TURN_RIGHT      | Point: -35
Step 93: Pos (1, 7) - Action: MOVE            | Point: -36
Step 94: Pos (1, 7) - Action: TURN_LEFT       | Point: -36
Step 95: Pos (1, 6) - Action: MOVE            | Point: -37
Step 96: Pos (1, 5) - Action: MOVE            | Point: -38
Step 97: Pos (1, 4) - Action: MOVE            | Point: -39
Step 98: Pos (1, 4) - Action: TURN_RIGHT      | Point: -39
Step 99: Pos (0, 4) - Action: MOVE            | Point: -40
Step 100: Pos (0, 4) - Action: TURN_LEFT       | Point: -40
Step 101: Pos (0, 3) - Action: MOVE            | Point: -41
Step 102: Pos (0, 2) - Action: MOVE            | Point: -42
Step 103: Pos (0, 1) - Action: MOVE            | Point: -43
Step 104: Pos (0, 0) - Action: MOVE            | Point: -44
Step 105: Pos (0, 0) - Action: CLIMB           | Point: 956
